from_id,to_id,play_hour
8465,871,1.7
8465,1343,1.3
8465,476,1.3
8465,837,1.1
8465,178,0.8
8465,482,0.8
8465,574,0.7
8465,204,0.6
8465,105,0.6
8465,493,0.5
8465,536,0.5
8465,199,0.5
8465,110,0.4
8465,775,0.4
8465,2937,0.4
8465,1988,0.4
8465,247,0.4
8465,505,0.4
8465,1004,0.3
8465,626,0.3
8465,1040,0.2
8465,275,0.2
8465,53,0.1
8465,1143,0.1
8465,279,0.1
8465,1271,0.1
8465,1522,0.1
8466,22,0.3
8467,241,20.0
8468,22,19.5
8469,197,28.0
8470,4,64.0
8470,1,54.0
8470,49,49.0
8470,1156,37.0
8470,544,27.0
8470,45,26.0
8470,353,24.0
8470,67,23.0
8470,14,21.0
8470,52,17.4
8470,583,15.6
8470,73,15.6
8470,369,12.7
8470,1007,12.3
8470,2196,11.9
8470,288,11.5
8470,272,11.2
8470,114,10.4
8470,63,10.3
8470,105,9.7
8470,997,7.4
8470,800,5.4
8470,532,5.0
8470,422,4.7
8470,110,4.4
8470,299,4.4
8470,135,4.2
8470,342,4.0
8470,668,2.9
8470,155,2.7
8470,89,2.5
8470,689,2.5
8470,1234,2.4
8470,1893,1.8
8470,121,1.3
8470,409,1.1
8470,5,0.9
8470,166,0.8
8470,1481,0.6
8470,111,0.6
8470,3370,0.5
8470,2130,0.5
8470,887,0.5
8470,200,0.5
8470,915,0.4
8470,10,0.3
8470,3371,0.3
8470,444,0.3
8470,957,0.3
8470,3259,0.2
8470,127,0.1
8470,2415,0.1
8470,402,0.1
8470,178,0.1
8470,580,0.1
8471,2,48.0
8471,626,0.6
8472,572,797.0
8472,232,443.0
8472,234,219.0
8472,1072,107.0
8472,53,80.0
8472,1,55.0
8472,109,45.0
8472,155,44.0
8472,29,39.0
8472,237,34.0
8472,548,30.0
8472,18,27.0
8472,574,27.0
8472,233,26.0
8472,750,18.5
8472,3209,12.8
8472,759,10.9
8472,277,10.6
8472,529,9.8
8472,255,7.8
8472,932,7.1
8472,5,6.0
8472,1258,5.8
8472,65,5.5
8472,617,4.2
8472,60,2.5
8472,40,1.8
8472,1040,1.4
8472,202,0.8
8472,350,0.4
8472,844,0.2
8472,1702,0.2
8473,235,702.0
8473,10,6.0
8473,581,4.1
8473,238,2.5
8473,837,0.6
8474,1,433.0
8474,4,249.0
8474,155,61.0
8474,733,35.0
8474,136,35.0
8474,274,34.0
8474,1993,24.0
8474,14,11.7
8474,84,10.3
8474,1060,8.0
8474,237,3.6
8475,1,170.0
8475,1149,21.0
8475,658,11.3
8475,834,1.9
8476,22,489.0
8477,22,27.0
8477,40,21.0
8477,241,17.8
8477,1126,3.0
8477,820,0.5
8477,822,0.3
8478,22,28.0
8478,241,0.5
8479,22,2304.0
8479,40,761.0
8479,788,0.4
8480,47,84.0
8480,945,69.0
8480,22,31.0
8480,956,17.0
8480,27,9.0
8480,40,6.3
8480,739,4.8
8480,223,3.9
8480,1,3.3
8480,535,1.0
8480,488,0.9
8480,2384,0.8
8480,646,0.8
8480,218,0.3
8480,514,0.3
8480,486,0.1
8481,820,0.2
8482,22,0.3
8483,753,107.0
8484,235,170.0
8485,1,53.0
8485,1321,39.0
8485,806,36.0
8485,52,36.0
8485,53,35.0
8485,267,18.6
8485,578,18.3
8485,903,16.5
8485,241,12.2
8485,863,12.0
8485,240,9.6
8485,232,6.6
8485,636,5.9
8485,22,5.6
8485,285,5.5
8485,914,5.4
8485,197,3.6
8485,488,3.3
8485,276,2.5
8485,233,2.5
8485,84,2.4
8485,667,2.3
8485,587,2.0
8485,761,1.9
8485,3372,1.9
8485,579,1.8
8485,1623,1.7
8485,492,1.6
8485,531,0.9
8485,552,0.7
8485,487,0.5
8485,218,0.5
8485,1141,0.3
8486,22,39.0
8487,894,189.0
8487,499,137.0
8487,1050,4.8
8487,1566,3.4
8487,241,1.8
8487,3373,0.4
8487,2015,0.3
8488,22,0.4
8489,10,2.9
8490,1069,2.4
8491,639,34.0
8492,714,1.1
8493,670,2.4
8494,47,174.0
8494,2,67.0
8494,22,2.6
8495,524,93.0
8495,715,75.0
8495,557,69.0
8496,232,439.0
8496,1,325.0
8496,344,163.0
8496,582,110.0
8496,233,87.0
8496,40,64.0
8496,584,47.0
8496,617,46.0
8496,22,18.9
8496,237,4.5
8496,674,2.9
8496,757,2.7
8496,234,0.5
8497,234,500.0
8497,237,9.6
8498,22,10.5
8499,10,70.0
8499,735,4.2
8499,1137,0.3
8500,29,6.2
8501,2,4.4
8502,22,7.7
8503,22,0.2
8504,40,80.0
8504,25,5.4
8504,268,1.6
8504,486,1.3
8504,10,1.0
8504,22,0.5
8504,241,0.5
8505,277,31.0
8505,340,1.0
8506,10,0.4
8507,2245,2.0
8508,2116,14.2
8509,40,309.0
8509,1148,65.0
8509,277,2.9
8510,52,17.3
8511,254,0.8
8512,40,475.0
8512,25,311.0
8512,47,194.0
8512,945,143.0
8512,281,121.0
8512,1528,100.0
8512,29,91.0
8512,502,67.0
8512,55,49.0
8512,1043,38.0
8512,155,36.0
8512,18,36.0
8512,52,28.0
8512,1,22.0
8512,204,22.0
8512,1521,22.0
8512,148,19.0
8512,63,17.3
8512,712,17.0
8512,342,15.2
8512,53,13.9
8512,81,13.1
8512,205,13.0
8512,60,12.4
8512,222,12.2
8512,65,12.1
8512,1203,10.5
8512,233,10.0
8512,101,9.5
8512,760,8.3
8512,450,8.2
8512,77,7.4
8512,714,6.6
8512,59,6.5
8512,144,6.5
8512,117,6.2
8512,388,6.1
8512,207,5.9
8512,357,5.1
8512,518,5.0
8512,476,4.9
8512,612,4.7
8512,232,4.4
8512,649,4.0
8512,235,3.5
8512,10,3.3
8512,276,3.2
8512,1343,3.1
8512,504,3.1
8512,165,2.9
8512,103,2.8
8512,1245,2.8
8512,223,2.6
8512,132,2.4
8512,100,2.3
8512,5,2.3
8512,134,2.3
8512,932,2.2
8512,526,2.2
8512,411,2.1
8512,86,2.1
8512,240,1.8
8512,887,1.8
8512,161,1.7
8512,704,1.7
8512,90,1.6
8512,458,1.5
8512,394,1.3
8512,48,1.3
8512,795,1.0
8512,441,1.0
8512,83,0.9
8512,882,0.8
8512,127,0.7
8512,163,0.5
8512,536,0.4
8512,499,0.4
8512,1933,0.4
8512,1892,0.3
8512,912,0.3
8512,467,0.2
8512,177,0.2
8512,241,0.2
8512,3374,0.2
8512,524,0.2
8513,22,4.0
8513,10,3.2
8514,25,446.0
8514,10,256.0
8514,1,143.0
8514,281,102.0
8514,77,87.0
8514,52,50.0
8514,645,48.0
8514,155,35.0
8514,53,28.0
8514,64,28.0
8514,526,19.5
8514,267,17.1
8514,667,16.2
8514,204,15.6
8514,73,15.2
8514,14,14.6
8514,76,13.8
8514,626,12.3
8514,236,12.3
8514,5,10.5
8514,476,7.9
8514,78,7.8
8514,109,7.8
8514,60,7.6
8514,69,7.1
8514,40,6.7
8514,617,5.9
8514,23,5.8
8514,502,5.2
8514,460,4.4
8514,275,4.4
8514,63,4.3
8514,388,4.2
8514,518,3.4
8514,552,3.1
8514,342,3.1
8514,84,2.9
8514,486,2.4
8514,197,1.9
8514,16,1.9
8514,619,1.8
8514,1045,1.7
8514,1013,1.5
8514,2088,1.5
8514,36,1.3
8514,89,1.3
8514,760,1.2
8514,1215,1.1
8514,4,0.9
8514,795,0.9
8514,218,0.6
8514,579,0.6
8514,74,0.6
8514,851,0.6
8514,506,0.6
8514,1025,0.5
8514,231,0.4
8514,772,0.4
8514,22,0.3
8514,110,0.3
8514,817,0.3
8514,569,0.1
8515,22,16.5
8515,820,9.0
8515,789,7.3
8515,339,4.8
8515,285,2.9
8515,241,2.7
8515,10,0.6
8516,5,2.5
8517,22,0.6
8518,22,0.6
8519,268,0.3
8520,241,0.8
8520,19,0.6
8521,22,113.0
8522,22,411.0
8523,274,824.0
8523,10,363.0
8523,40,233.0
8523,674,198.0
8523,517,168.0
8523,36,140.0
8523,232,108.0
8523,670,59.0
8523,357,53.0
8523,552,34.0
8523,25,29.0
8523,273,25.0
8523,475,23.0
8523,233,22.0
8523,1174,15.3
8523,22,15.3
8523,24,14.9
8523,1,14.2
8523,1009,13.0
8523,850,11.1
8523,1143,9.3
8523,618,8.5
8523,238,7.6
8523,241,7.2
8523,5,7.0
8523,780,6.9
8523,84,6.5
8523,571,6.3
8523,7,6.1
8523,693,4.0
8523,1025,3.6
8523,608,2.4
8523,206,2.2
8523,186,1.3
8523,148,0.9
8523,279,0.3
8523,611,0.2
8524,674,58.0
8524,14,6.9
8524,885,6.2
8524,498,3.2
8524,684,0.4
8525,1738,0.9
8525,510,0.8
8526,22,7.2
8527,1290,0.1
8528,40,275.0
8528,505,10.5
8528,492,3.5
8528,22,1.8
8529,233,13.3
8529,232,0.3
8530,155,419.0
8530,14,46.0
8530,11,42.0
8531,22,2.7
8532,25,1117.0
8532,235,602.0
8532,10,74.0
8532,238,64.0
8532,40,52.0
8532,77,44.0
8532,712,4.8
8532,1734,3.0
8532,244,1.9
8532,646,1.6
8532,547,0.9
8533,488,16.5
8533,24,3.6
8534,22,0.4
8535,22,0.8
8536,841,86.0
8536,22,15.9
8536,542,13.2
8536,29,5.8
8536,121,0.9
8536,529,0.6
8536,235,0.5
8536,110,0.1
8537,40,818.0
8537,52,18.7
8537,235,18.2
8537,25,15.3
8537,1137,4.9
8537,439,3.6
8537,5,2.9
8537,281,2.1
8537,278,2.1
8537,237,2.0
8537,789,0.8
8537,243,0.8
8537,530,0.7
8537,476,0.5
8537,285,0.3
8537,636,0.3
8537,572,0.1
8537,1612,0.1
8538,820,25.0
8538,25,5.3
8538,98,4.4
8538,241,4.2
8539,22,5.4
8540,22,1.0
8541,40,526.0
8541,281,4.4
8541,820,3.6
8541,773,1.0
8541,186,0.5
8541,1352,0.4
8542,639,154.0
8543,22,1.8
8544,243,17.2
8544,241,15.6
8544,10,13.1
8544,285,0.2
8545,22,388.0
8546,734,10.7
8547,10,0.2
8548,10,0.6
8549,10,1.8
8550,22,3.1
8551,22,0.6
8552,10,4.8
8552,242,2.2
8553,242,1.3
8554,22,45.0
8555,22,56.0
8556,155,171.0
8556,875,89.0
8556,872,62.0
8556,111,43.0
8556,806,39.0
8556,93,37.0
8556,1748,36.0
8556,14,33.0
8556,109,31.0
8556,343,28.0
8556,683,27.0
8556,55,25.0
8556,64,24.0
8556,1048,20.0
8556,438,19.2
8556,583,11.3
8556,53,8.7
8556,1,7.0
8556,261,6.6
8556,1025,6.6
8556,693,3.7
8556,536,2.4
8557,1224,46.0
8557,905,25.0
8557,49,11.3
8557,674,8.9
8557,579,5.9
8557,578,5.6
8557,673,3.2
8557,7,1.2
8557,10,1.0
8558,701,118.0
8558,2501,0.7
8558,762,0.2
8558,10,0.1
8559,2665,217.0
8559,499,12.1
8559,2229,2.6
8560,22,0.2
8561,29,479.0
8561,1,189.0
8561,760,143.0
8561,52,63.0
8561,380,54.0
8561,803,52.0
8561,76,47.0
8561,45,42.0
8561,197,39.0
8561,1091,38.0
8561,74,36.0
8561,670,32.0
8561,111,29.0
8561,11,27.0
8561,715,27.0
8561,85,24.0
8561,614,24.0
8561,2005,23.0
8561,577,22.0
8561,82,14.9
8561,14,14.7
8561,1834,14.0
8561,114,13.1
8561,89,11.7
8561,109,11.3
8561,133,8.6
8561,99,8.3
8561,1051,7.4
8561,1925,6.5
8561,239,5.5
8561,153,5.2
8561,64,4.7
8561,295,3.3
8561,662,2.8
8561,102,2.6
8561,51,2.5
8561,121,1.7
8561,4,1.6
8561,353,0.8
8561,2527,0.7
8561,1463,0.6
8561,17,0.5
8561,2915,0.5
8561,499,0.4
8561,3375,0.4
8561,2153,0.2
8561,1915,0.2
8562,22,0.9
8563,22,1702.0
8564,10,77.0
8565,7,568.0
8565,1098,303.0
8565,236,222.0
8565,486,183.0
8565,281,180.0
8565,65,60.0
8565,746,54.0
8565,55,50.0
8565,844,49.0
8565,346,40.0
8565,3223,28.0
8565,992,27.0
8565,68,25.0
8565,15,22.0
8565,233,22.0
8565,347,22.0
8565,22,19.3
8565,845,19.2
8565,74,17.9
8565,11,14.3
8565,1652,11.5
8565,660,11.1
8565,235,10.7
8565,380,9.4
8565,77,8.8
8565,544,8.5
8565,34,8.4
8565,505,7.4
8565,2650,7.2
8565,753,2.9
8565,617,2.4
8565,3376,1.8
8565,2384,1.4
8565,578,1.2
8565,579,1.2
8565,60,1.2
8565,110,0.4
8565,1925,0.3
8565,988,0.3
8565,319,0.3
8566,10,0.9
8567,22,6.1
8568,24,53.0
8568,22,1.0
8569,516,107.0
8570,2154,3.5
8571,278,1.2
8572,134,43.0
8572,40,21.0
8573,22,54.0
8574,235,92.0
8574,40,6.1
8575,22,1.4
8576,10,2.1
8577,624,0.7
8577,101,0.6
8578,22,290.0
8578,40,61.0
8578,670,40.0
8578,25,29.0
8578,10,29.0
8578,506,26.0
8578,793,16.0
8578,541,15.7
8578,342,11.7
8578,241,9.0
8578,524,8.5
8578,5,7.0
8578,489,3.4
8578,3377,3.1
8578,486,2.1
8578,820,1.7
8578,735,1.5
8578,773,1.0
8578,285,0.9
8578,248,0.4
8578,277,0.2
8578,1151,0.1
8579,239,0.2
8580,22,118.0
8581,239,272.0
8581,517,235.0
8581,232,128.0
8581,670,109.0
8581,64,83.0
8581,1217,81.0
8581,2141,70.0
8581,234,65.0
8581,2,62.0
8581,30,61.0
8581,1952,58.0
8581,254,53.0
8581,505,51.0
8581,47,49.0
8581,1961,49.0
8581,840,48.0
8581,760,44.0
8581,851,41.0
8581,275,41.0
8581,49,40.0
8581,1511,37.0
8581,197,37.0
8581,524,36.0
8581,617,34.0
8581,2273,33.0
8581,5,33.0
8581,14,29.0
8581,540,29.0
8581,1093,28.0
8581,56,28.0
8581,204,26.0
8581,2182,23.0
8581,502,22.0
8581,2317,22.0
8581,74,22.0
8581,1072,20.0
8581,574,18.7
8581,226,17.4
8581,1149,17.0
8581,1020,14.9
8581,108,14.8
8581,548,14.7
8581,2386,13.9
8581,412,13.7
8581,109,13.4
8581,409,13.3
8581,286,13.1
8581,72,13.1
8581,2192,12.9
8581,18,12.8
8581,362,12.8
8581,494,12.5
8581,346,11.0
8581,592,10.5
8581,656,10.3
8581,111,10.2
8581,75,9.7
8581,134,9.7
8581,1179,9.4
8581,237,9.2
8581,506,9.1
8581,122,9.0
8581,4,7.9
8581,1426,7.6
8581,672,7.2
8581,750,7.2
8581,572,6.9
8581,83,6.8
8581,559,6.5
8581,1741,6.0
8581,613,6.0
8581,693,5.8
8581,457,5.5
8581,59,5.3
8581,1051,5.2
8581,499,5.0
8581,1698,4.9
8581,101,4.9
8581,1193,4.9
8581,1153,4.3
8581,3,4.3
8581,1091,4.1
8581,1632,4.0
8581,723,4.0
8581,3341,3.1
8581,3378,3.1
8581,591,3.0
8581,645,2.8
8581,371,2.7
8581,98,2.6
8581,431,2.5
8581,690,2.3
8581,1557,2.2
8581,726,2.2
8581,1558,2.1
8581,65,2.0
8581,1732,2.0
8581,61,1.9
8581,233,1.7
8581,90,1.6
8581,1086,1.6
8581,69,1.5
8581,50,1.4
8581,11,1.4
8581,3379,1.3
8581,1418,1.3
8581,1597,1.1
8581,3380,1.0
8581,160,0.9
8581,2179,0.9
8581,85,0.9
8581,1960,0.9
8581,1585,0.8
8581,2513,0.7
8581,646,0.7
8581,861,0.7
8581,2113,0.6
8581,2208,0.6
8581,3381,0.5
8581,135,0.4
8581,1022,0.4
8581,791,0.4
8581,1297,0.4
8581,3188,0.4
8581,253,0.3
8581,1130,0.3
8581,2054,0.2
8581,1725,0.2
8581,128,0.1
8581,53,0.1
8581,360,0.1
8581,142,0.1
8582,22,3.7
8583,10,492.0
8583,275,207.0
8583,588,36.0
8583,249,6.3
8583,22,1.1
8583,633,0.2
8584,22,14.0
8585,84,8.1
8586,22,1.6
8587,281,35.0
8587,40,4.7
8588,273,2.4
8588,571,0.2
8588,274,0.2
8588,279,0.1
8589,22,1.5
8590,237,2.1
8591,945,245.0
8591,475,36.0
8591,275,30.0
8591,529,19.5
8591,617,16.0
8591,773,14.6
8591,1149,8.2
8591,285,5.7
8591,25,5.2
8591,603,3.0
8591,533,0.9
8591,10,0.8
8591,791,0.2
8592,1,273.0
8592,47,65.0
8592,2,50.0
8592,672,18.4
8592,133,9.0
8592,84,4.9
8592,341,4.5
8592,1005,1.9
8592,136,1.0
8592,833,0.5
8593,84,9.4
8593,1694,0.2
8594,10,19.8
8595,10,0.5
8596,691,18.2
8596,78,1.6
8597,10,0.3
8598,247,24.0
8599,232,9.2
8599,233,2.1
8600,22,1998.0
8600,768,78.0
8600,174,55.0
8600,1210,22.0
8600,535,19.6
8600,248,9.2
8600,805,7.6
8600,1888,4.5
8600,5,4.1
8600,457,2.8
8600,1204,2.2
8600,453,1.4
8600,1100,0.4
8600,777,0.3
8600,278,0.2
8601,9,814.0
8601,5,635.0
8601,235,483.0
8601,10,387.0
8601,25,376.0
8601,478,97.0
8601,581,59.0
8601,36,51.0
8601,345,31.0
8601,78,26.0
8601,851,10.2
8601,242,9.7
8601,991,8.8
8601,60,7.0
8601,3382,6.3
8601,1005,6.2
8601,1451,5.6
8601,110,5.5
8601,16,5.1
8601,89,4.5
8601,463,4.4
8601,121,4.3
8601,105,3.8
8601,18,3.8
8601,53,3.8
8601,1051,3.7
8601,585,3.4
8601,30,3.1
8601,253,2.9
8601,1288,2.7
8601,646,2.6
8601,23,2.4
8601,988,2.4
8601,2192,2.3
8601,2108,2.1
8601,656,2.0
8601,281,2.0
8601,360,1.9
8601,780,1.9
8601,309,1.4
8601,929,1.4
8601,693,1.3
8601,1328,1.3
8601,117,1.1
8601,993,1.1
8601,1754,1.0
8601,795,0.7
8601,1512,0.6
8601,133,0.6
8601,565,0.5
8601,178,0.5
8601,2875,0.5
8601,641,0.5
8601,532,0.5
8601,357,0.4
8601,2115,0.4
8601,372,0.4
8601,94,0.4
8601,772,0.4
8601,751,0.4
8601,142,0.3
8601,1799,0.3
8601,492,0.3
8601,3383,0.3
8601,1426,0.3
8601,2026,0.3
8601,84,0.2
8601,2020,0.2
8601,546,0.2
8601,1329,0.1
8602,29,0.7
8603,40,1.8
8603,626,0.4
8603,2315,0.2
8604,22,234.0
8604,524,109.0
8604,5,88.0
8604,24,77.0
8604,556,71.0
8604,531,54.0
8604,274,54.0
8604,840,39.0
8604,281,37.0
8604,1100,36.0
8604,277,29.0
8604,751,27.0
8604,199,26.0
8604,633,13.8
8604,761,13.3
8604,774,12.3
8604,36,9.5
8604,220,5.5
8604,40,5.3
8604,1490,4.4
8604,600,3.2
8604,63,2.8
8604,2191,2.7
8604,2840,2.6
8604,241,2.0
8604,3145,1.8
8604,285,1.6
8604,255,1.6
8604,725,1.4
8604,1623,0.9
8604,1638,0.8
8604,679,0.7
8604,1044,0.5
8604,247,0.4
8604,487,0.4
8604,1334,0.1
8605,342,53.0
8605,988,47.0
8605,474,6.3
8605,1863,3.0
8605,876,1.1
8605,10,0.5
8606,241,13.1
8607,995,38.0
8608,22,52.0
8609,274,4.5
8609,571,0.2
8610,516,0.9
8611,11,126.0
8611,2762,12.8
8611,2709,2.2
8612,1140,0.6
8613,40,325.0
8613,820,60.0
8613,486,42.0
8613,24,38.0
8613,241,11.5
8613,844,7.8
8613,1765,4.3
8613,278,3.6
8613,1623,2.5
8613,249,2.2
8613,633,2.0
8613,485,2.0
8613,528,1.5
8613,492,1.2
8613,531,1.0
8613,2446,0.9
8613,284,0.5
8613,10,0.4
8613,2015,0.2
8613,220,0.1
8613,1977,0.1
8614,478,75.0
8614,9,71.0
8614,239,12.7
8614,793,12.3
8614,350,12.1
8614,671,8.6
8614,40,4.4
8614,473,2.6
8614,670,2.3
8614,5,1.9
8614,235,0.6
8614,685,0.5
8615,853,50.0
8616,47,28.0
8616,22,23.0
8616,493,13.2
8616,40,9.1
8616,24,8.0
8616,486,2.1
8616,13,2.1
8616,2915,1.6
8616,867,0.5
8616,972,0.4
8616,495,0.3
8617,10,4.8
8617,72,1.1
8617,492,0.6
8618,22,76.0
8619,22,19.5
8620,241,90.0
8620,10,5.1
8621,22,71.0
8622,22,441.0
8622,486,28.0
8622,5,3.5
8622,249,0.9
8622,10,0.4
8623,541,2.6
8624,22,23.0
8625,22,2.2
8626,542,19.3
8626,994,9.4
8626,20,0.7
8627,820,66.0
8627,739,33.0
8627,52,28.0
8627,222,13.0
8627,388,10.8
8627,1141,10.4
8627,22,9.2
8627,40,9.0
8627,476,6.2
8627,63,5.5
8627,243,4.7
8627,5,4.6
8627,276,4.5
8627,1060,3.9
8627,47,3.3
8627,241,1.9
8627,10,0.5
8628,233,3.5
8629,22,27.0
8630,35,0.2
8631,273,0.8
8631,274,0.4
8631,482,0.4
8632,1,11.8
8633,22,22.0
8634,85,31.0
8634,68,10.3
8634,886,9.1
8634,30,6.2
8634,345,5.1
8634,438,4.9
8634,60,4.8
8634,197,3.3
8634,89,3.2
8634,174,3.0
8634,63,1.6
8634,121,1.6
8634,18,1.4
8634,150,0.5
8634,5,0.4
8634,505,0.4
8634,242,0.3
8635,29,262.0
8635,1,156.0
8635,539,114.0
8635,529,56.0
8635,906,50.0
8635,136,33.0
8635,11,31.0
8635,1322,29.0
8635,767,28.0
8635,924,25.0
8635,526,23.0
8635,23,21.0
8635,999,13.2
8635,101,11.5
8635,14,10.0
8635,116,9.5
8635,1157,8.7
8635,715,8.5
8635,987,8.2
8635,4,7.6
8635,63,6.9
8635,309,6.0
8635,332,5.5
8635,1089,5.0
8635,2803,4.7
8635,34,4.6
8635,952,4.5
8635,109,4.1
8635,287,4.0
8635,38,3.0
8635,962,2.9
8635,1091,2.3
8635,262,2.1
8635,722,1.6
8635,16,1.5
8635,159,1.5
8635,165,1.5
8635,640,1.4
8635,176,1.3
8635,1948,1.3
8635,290,1.2
8635,77,1.2
8635,1876,1.2
8635,1109,1.2
8635,342,1.1
8635,1215,1.1
8635,218,1.0
8635,747,0.9
8635,667,0.9
8635,174,0.9
8635,2370,0.8
8635,1328,0.7
8635,627,0.6
8635,476,0.6
8635,1426,0.4
8635,90,0.3
8635,257,0.1
8635,186,0.1
8636,78,10.3
8636,105,2.5
8636,110,2.3
8637,492,2.9
8638,285,0.6
8638,241,0.4
8638,485,0.3
8639,7,1158.0
8639,486,588.0
8639,342,141.0
8639,319,135.0
8639,1477,117.0
8639,32,55.0
8639,1035,26.0
8639,1031,22.0
8639,626,19.5
8639,1034,13.5
8639,19,10.3
8639,1239,9.8
8639,357,1.5
8639,2028,0.6
8639,721,0.4
8639,3384,0.2
8640,235,39.0
8640,1698,9.4
8640,5,6.1
8640,25,4.2
8640,9,2.7
8640,344,2.5
8640,18,1.9
8640,10,1.2
8640,684,0.2
8641,1,2.4
8642,22,2.1
8643,22,511.0
8643,63,14.0
8643,717,10.6
8643,725,7.4
8643,7,1.3
8644,35,82.0
8644,3385,11.3
8644,5,3.7
8645,40,221.0
8645,824,127.0
8645,22,121.0
8645,696,99.0
8645,232,91.0
8645,10,74.0
8645,5,32.0
8645,342,21.0
8645,505,9.8
8645,63,5.8
8645,25,2.2
8645,1068,1.6
8645,233,0.8
8645,241,0.7
8645,243,0.1
8646,25,16.0
8646,40,8.3
8646,244,8.1
8646,7,8.0
8646,647,7.5
8646,1157,3.3
8646,24,2.1
8646,241,0.3
8647,40,75.0
8647,244,11.0
8647,155,4.0
8647,241,0.2
8648,1,8.7
8649,22,0.7
8650,10,12.1
8651,22,27.0
8651,249,4.5
8652,241,6.2
8652,340,0.8
8652,780,0.3
8653,1603,1.4
8654,40,24.0
8655,22,0.3
8656,493,67.0
8656,206,24.0
8656,672,13.0
8656,992,10.2
8656,582,9.1
8656,788,2.8
8656,584,0.3
8657,241,3.2
8658,254,112.0
8658,5,98.0
8659,274,0.6
8660,111,31.0
8660,972,0.1
8661,10,409.0
8661,241,131.0
8661,820,100.0
8661,281,94.0
8661,40,22.0
8661,14,22.0
8661,830,10.1
8661,242,7.1
8661,285,5.9
8661,249,4.1
8661,22,3.5
8661,247,2.3
8661,493,0.7
8661,524,0.2
8661,492,0.2
8662,10,1343.0
8662,342,826.0
8662,735,76.0
8662,364,67.0
8662,850,30.0
8662,5,30.0
8662,1633,23.0
8662,25,23.0
8662,63,20.0
8662,1000,20.0
8662,24,16.8
8662,308,16.8
8662,90,12.2
8662,36,11.2
8662,526,9.4
8662,411,8.7
8662,492,8.6
8662,210,8.4
8662,536,8.2
8662,712,7.3
8662,388,5.4
8662,848,4.4
8662,70,4.2
8662,1253,3.7
8662,86,3.4
8662,223,3.2
8662,292,2.9
8662,2130,2.7
8662,795,1.6
8662,78,1.5
8662,1678,1.3
8662,2316,1.3
8662,132,1.3
8662,1802,1.2
8662,177,0.9
8662,295,0.5
8662,1137,0.4
8662,1456,0.4
8662,368,0.4
8662,39,0.1
8663,486,73.0
8663,241,17.0
8663,633,2.2
8663,679,2.0
8663,1119,1.8
8663,822,1.8
8663,819,1.7
8663,867,1.5
8663,495,1.2
8663,619,0.7
8663,1217,0.6
8663,492,0.4
8663,1605,0.3
8663,249,0.3
8663,998,0.3
8663,2516,0.3
8663,2015,0.2
8664,342,68.0
8664,5,37.0
8664,502,12.7
8664,238,9.7
8664,346,4.3
8664,235,2.7
8664,40,1.2
8664,247,0.2
8665,486,12.6
8666,22,1.3
8667,22,0.6
8668,505,52.0
8668,656,4.2
8669,241,23.0
8669,24,19.6
8669,1115,0.2
8670,517,1499.0
8670,1310,891.0
8670,524,693.0
8670,500,302.0
8670,767,273.0
8670,4,264.0
8670,1421,158.0
8670,2501,133.0
8670,753,65.0
8670,670,51.0
8670,793,47.0
8670,674,45.0
8670,1863,20.0
8670,287,13.0
8670,671,11.6
8670,685,8.4
8670,1927,6.3
8670,239,4.4
8670,37,3.4
8670,1064,3.0
8670,236,1.1
8670,457,1.1
8670,16,0.6
8670,3386,0.5
8670,353,0.5
8670,853,0.5
8670,784,0.3
8670,31,0.3
8670,925,0.2
8670,3387,0.2
8671,530,1.4
8671,241,1.0
8671,780,0.4
8671,487,0.2
8672,22,5.5
8673,22,47.0
8673,834,7.4
8674,10,585.0
8674,40,533.0
8674,155,271.0
8674,1224,237.0
8674,235,124.0
8674,577,106.0
8674,59,67.0
8674,197,66.0
8674,9,52.0
8674,319,51.0
8674,54,47.0
8674,457,39.0
8674,194,32.0
8674,11,32.0
8674,5,31.0
8674,114,30.0
8674,360,29.0
8674,47,27.0
8674,50,26.0
8674,254,25.0
8674,14,24.0
8674,35,21.0
8674,954,20.0
8674,85,16.6
8674,1000,16.3
8674,238,16.2
8674,1322,16.0
8674,245,15.5
8674,274,14.2
8674,684,14.0
8674,380,10.1
8674,55,9.5
8674,164,9.5
8674,353,9.1
8674,157,8.9
8674,89,8.6
8674,60,7.8
8674,2993,7.5
8674,1156,7.5
8674,667,7.1
8674,63,6.6
8674,262,6.6
8674,2056,6.6
8674,357,6.5
8674,478,6.2
8674,346,6.1
8674,1419,6.0
8674,18,6.0
8674,315,5.6
8674,430,4.5
8674,2202,4.5
8674,51,4.4
8674,103,4.4
8674,332,4.2
8674,186,4.1
8674,3033,3.4
8674,351,3.4
8674,219,3.1
8674,117,3.0
8674,86,2.4
8674,53,2.4
8674,165,1.9
8674,1191,1.9
8674,261,1.9
8674,830,1.8
8674,3388,1.8
8674,1006,1.8
8674,2019,1.7
8674,636,1.5
8674,22,1.5
8674,2164,1.5
8674,1963,1.5
8674,174,1.4
8674,242,1.4
8674,354,1.3
8674,64,1.2
8674,2024,1.1
8674,95,1.1
8674,121,1.1
8674,159,1.0
8674,1454,1.0
8674,213,1.0
8674,38,1.0
8674,168,1.0
8674,30,0.9
8674,161,0.9
8674,459,0.9
8674,1970,0.9
8674,3389,0.9
8674,423,0.8
8674,308,0.7
8674,41,0.7
8674,2377,0.7
8674,1806,0.6
